Timestamp,Analog1_chA,Analog1_chB,other
12016,1744.000,1220.000,
12020,1753.000,1229.000,
12024,1767.000,1243.000,
12028,1767.000,1238.000,
12032,1777.000,1236.000,
12036,1786.000,1247.000,
12040,1803.000,1264.000,
12044,1805.000,1264.000,
12048,1803.000,1259.000,
12052,1818.000,1261.000,
12056,1840.000,1281.000,
12060,1837.000,1286.000,
12064,1839.000,1284.000,
12068,1849.000,1284.000,
12072,1864.000,1297.000,
12076,1872.000,1306.000,
12080,1860.000,1295.000,
12084,1866.000,1293.000,
12088,1871.000,1313.000,
12092,1875.000,1322.000,
12096,1867.000,1307.000,
12100,1866.000,1303.000,
12104,1867.000,1314.000,
12108,1867.000,1310.000,
12112,1864.000,1306.000,
12116,1853.000,1297.000,
12120,1841.000,1300.000,
12124,1838.000,1303.000,
12128,1827.000,1294.000,
12132,1811.000,1283.000,
12136,1809.000,1288.000,
12140,1802.000,1279.000,
12144,1783.000,1271.000,
12148,1773.000,1256.000,
12152,1774.000,1262.000,
12156,1765.000,1260.000,
12160,1747.000,1244.000,
12164,1743.000,1240.000,
12168,1739.000,1227.000,
12172,1735.000,1232.000,
12176,1737.000,1232.000,
12180,1739.000,1239.000,
12184,1731.000,1227.000,
12188,1733.000,1222.000,
12192,1736.000,1220.000,
12196,1742.000,1231.000,
12200,1738.000,1232.000,
12204,1732.000,1215.000,
12208,1729.000,1219.000,
12212,1741.000,1231.000,
12216,1738.000,1225.000,
12220,1726.000,1217.000,
12224,1726.000,1219.000,
12228,1735.000,1232.000,
12232,1732.000,1230.000,
12236,1723.000,1217.000,
12240,1730.000,1220.000,
12244,1733.000,1228.000,
12248,1737.000,1227.000,
12252,1724.000,1224.000,
12256,1726.000,1221.000,
12260,1736.000,1225.000,
12264,1744.000,1232.000,
12268,1732.000,1221.000,
12272,1723.000,1209.000,
12276,1729.000,1223.000,
12280,1731.000,1230.000,
12284,1729.000,1223.000,
12288,1719.000,1213.000,
12292,1735.000,1225.000,
12296,1727.000,1235.000,
12300,1744.000,1222.000,
12304,1751.000,1227.000,
12308,1753.000,1232.000,
12312,1758.000,1244.000,
12316,1773.000,1242.000,
12320,1784.000,1240.000,
12324,2601.000,1752.000,
12328,2621.000,1773.000,
12332,2634.000,1785.000,
12336,2623.000,1785.000,
12340,2604.000,1777.000,
12344,2602.000,1784.000,
12348,2587.000,1786.000,
12352,2553.000,1776.000,
12356,2527.000,1753.000,
12360,2496.000,1741.000,
12364,2462.000,1730.000,
12368,2432.000,1708.000,
12372,2379.000,1679.000,
12376,2336.000,1655.000,
12380,2306.000,1645.000,
12384,2262.000,1619.000,
12388,2208.000,1577.000,
12392,2172.000,1553.000,
12396,2137.000,1541.000,
12400,2102.000,1516.000,
12404,2053.000,1475.000,
12408,2023.000,1456.000,
12412,1994.000,1445.000,
12416,1962.000,1428.000,
12420,1919.000,1390.000,
12424,1898.000,1367.000,
12428,1868.000,1364.000,
12432,1855.000,1349.000,
12436,1830.000,1320.000,
12440,1803.000,1295.000,
12444,1802.000,1300.000,
12448,1777.000,1285.000,
12452,1765.000,1271.000,
12456,1747.000,1255.000,
12460,1744.000,1251.000,
12464,1736.000,1261.000,
12468,1727.000,1239.000,
12472,1709.000,1218.000,
12476,1716.000,1216.000,
12480,1707.000,1228.000,
12484,1702.000,1211.000,
12488,1695.000,1202.000,
12492,1692.000,1204.000,
12496,1695.000,1209.000,
12500,1700.000,1208.000,
12504,1694.000,1195.000,
12508,1704.000,1200.000,
12512,1707.000,1216.000,
12516,1713.000,1207.000,
12520,1711.000,1201.000,
12524,1715.000,1207.000,
12528,1731.000,1218.000,
12532,1743.000,1232.000,
12536,1748.000,1215.000,
12540,1755.000,1211.000,
12544,1766.000,1238.000,
12548,1781.000,1249.000,
12552,1787.000,1243.000,
12556,1791.000,1238.000,
12560,1813.000,1263.000,
12564,1818.000,1273.000,
12568,1828.000,1267.000,
12572,1824.000,1264.000,
12576,1846.000,1282.000,
12580,1849.000,1294.000,
12584,1849.000,1294.000,
12588,1848.000,1285.000,
12592,1857.000,1298.000,
12596,1872.000,1308.000,
12600,1863.000,1305.000,
12604,1863.000,1299.000,
12608,1860.000,1307.000,
12612,1876.000,1313.000,
12616,1876.000,1310.000,
12620,1862.000,1304.000,
12624,1865.000,1303.000,
12628,1866.000,1316.000,
12632,1861.000,1309.000,
12636,1845.000,1300.000,
12640,1844.000,1293.000,
12644,1653.000,1182.000,
12648,1650.000,1185.000,
12652,1653.000,1181.000,
12656,1648.000,1163.000,
12660,1651.000,1168.000,
12664,1654.000,1175.000,
12668,1653.000,1173.000,
12672,1645.000,1163.000,
12676,1656.000,1172.000,
12680,1655.000,1182.000,
12684,1658.000,1176.000,
12688,1660.000,1170.000,
12692,1670.000,1170.000,
12696,1663.000,1184.000,
12700,1668.000,1186.000,
12704,1673.000,1175.000,
12708,1680.000,1178.000,
12712,1682.000,1182.000,
12716,1692.000,1196.000,
12720,1684.000,1188.000,
12724,1681.000,1186.000,
12728,1693.000,1191.000,
12732,1704.000,1203.000,
12736,1701.000,1190.000,
12740,1700.000,1190.000,
12744,1707.000,1199.000,
12748,1716.000,1210.000,
12752,1713.000,1203.000,
12756,1712.000,1200.000,
12760,1715.000,1209.000,
12764,1723.000,1219.000,
12768,1724.000,1210.000,
12772,1719.000,1211.000,
12776,1719.000,1211.000,
12780,1735.000,1229.000,
12784,1736.000,1219.000,
12788,1727.000,1211.000,
12792,1736.000,1219.000,
12796,1749.000,1227.000,
12800,1746.000,1231.000,
12804,1735.000,1224.000,
12808,1738.000,1221.000,
12812,1751.000,1240.000,
12816,1742.000,1233.000,
12820,1742.000,1219.000,
12824,1746.000,1223.000,
12828,1748.000,1236.000,
12832,1749.000,1238.000,
12836,1742.000,1228.000,
12840,1747.000,1229.000,
12844,1749.000,1236.000,
12848,1751.000,1241.000,
12852,1743.000,1230.000,
12856,1747.000,1231.000,
12860,1751.000,1236.000,
12864,1749.000,1245.000,
12868,1756.000,1236.000,
12872,1745.000,1227.000,
12876,1744.000,1230.000,
12880,1744.000,1237.000,
12884,1743.000,1239.000,
12888,1737.000,1222.000,
12892,1737.000,1219.000,
12896,1741.000,1228.000,
12900,1745.000,1233.000,
12904,1742.000,1223.000,
12908,1748.000,1223.000,
12912,1751.000,1233.000,
12916,1745.000,1246.000,
12920,1752.000,1232.000,
12924,1743.000,1223.000,
12928,1743.000,1239.000,
12932,1758.000,1248.000,
12936,1770.000,1245.000,
12940,1775.000,1239.000,
12944,1793.000,1253.000,
12948,1824.000,1276.000,
12952,1839.000,1275.000,
12956,1866.000,1279.000,
12960,1908.000,1309.000,
12964,1955.000,1339.000,
12968,2005.000,1363.000,
12972,2047.000,1371.000,
12976,2104.000,1406.000,
12980,2167.000,1447.000,
12984,2214.000,1481.000,
12988,2257.000,1510.000,
12992,2311.000,1537.000,
12996,2367.000,1581.000,
13000,2415.000,1609.000,
13004,2451.000,1633.000,
13008,2491.000,1651.000,
13012,2521.000,1687.000,
13016,2565.000,1715.000,
13020,2572.000,1719.000,
13024,2586.000,1735.000,
13028,2616.000,1756.000,
13032,2620.000,1780.000,
13036,2615.000,1773.000,
13040,2608.000,1768.000,
13044,2599.000,1781.000,
13048,2583.000,1785.000,
13052,2555.000,1765.000,
13056,2542.000,1749.000,
13060,2507.000,1752.000,
13064,2485.000,1734.000,
13068,2438.000,1722.000,
13072,2404.000,1690.000,
13076,2369.000,1666.000,
13080,2331.000,1664.000,
13084,2284.000,1634.000,
13088,2236.000,1602.000,
13092,2198.000,1575.000,
13096,2160.000,1555.000,
13100,2123.000,1529.000,
13104,2080.000,1493.000,
13108,2036.000,1475.000,
13112,2014.000,1463.000,
13116,1980.000,1434.000,
13120,1940.000,1398.000,
13124,1728.000,1225.000,
13128,1732.000,1224.000,
13132,1740.000,1232.000,
13136,1734.000,1233.000,
13140,1723.000,1223.000,
13144,1735.000,1230.000,
13148,1744.000,1240.000,
13152,1739.000,1236.000,
13156,1748.000,1228.000,
13160,1746.000,1226.000,
13164,1760.000,1240.000,
13168,1762.000,1241.000,
13172,1760.000,1234.000,
13176,1768.000,1233.000,
13180,1779.000,1248.000,
13184,1792.000,1251.000,
13188,1788.000,1248.000,
13192,1797.000,1251.000,
13196,1816.000,1268.000,
13200,1824.000,1276.000,
13204,1826.000,1276.000,
13208,1826.000,1273.000,
13212,1839.000,1280.000,
13216,1846.000,1291.000,
13220,1846.000,1296.000,
13224,1838.000,1285.000,
13228,1856.000,1298.000,
13232,1851.000,1308.000,
13236,1856.000,1293.000,
13240,1843.000,1290.000,
13244,1843.000,1294.000,
13248,1847.000,1306.000,
13252,1846.000,1295.000,
13256,1829.000,1281.000,
13260,1826.000,1287.000,
13264,1819.000,1296.000,
13268,1812.000,1288.000,
13272,1796.000,1271.000,
13276,1779.000,1266.000,
13280,1781.000,1271.000,
13284,1768.000,1263.000,
13288,1751.000,1250.000,
13292,1742.000,1243.000,
13296,1744.000,1245.000,
13300,1727.000,1241.000,
13304,1712.000,1213.000,
13308,1708.000,1217.000,
13312,1708.000,1215.000,
13316,1700.000,1218.000,
13320,1688.000,1204.000,
13324,1679.000,1192.000,
13328,1682.000,1197.000,
13332,1677.000,1204.000,
13336,1678.000,1189.000,
13340,1670.000,1180.000,
13344,1666.000,1189.000,
13348,1672.000,1190.000,
13352,1664.000,1181.000,
13356,1657.000,1172.000,
13360,1654.000,1180.000,
13364,1699.000,1204.000,
13368,1711.000,1209.000,
13372,1712.000,1206.000,
13376,1711.000,1204.000,
13380,1719.000,1209.000,
13384,1728.000,1219.000,
13388,1717.000,1213.000,
13392,1717.000,1201.000,
13396,1724.000,1216.000,
13400,1736.000,1220.000,
13404,1736.000,1220.000,
13408,1732.000,1216.000,
13412,1740.000,1226.000,
13416,1752.000,1227.000,
13420,1743.000,1232.000,
13424,1742.000,1223.000,
13428,1756.000,1222.000,
13432,1755.000,1240.000,
13436,1757.000,1236.000,
13440,1756.000,1231.000,
13444,1751.000,1223.000,
13448,1755.000,1248.000,
13452,1764.000,1239.000,
13456,1749.000,1231.000,
13460,1750.000,1230.000,
13464,1761.000,1242.000,
13468,1760.000,1241.000,
13472,1752.000,1232.000,
13476,1744.000,1227.000,
13480,1755.000,1240.000,
13484,1751.000,1247.000,
13488,1740.000,1225.000,
13492,1745.000,1220.000,
13496,1747.000,1234.000,
13500,1749.000,1243.000,
13504,1753.000,1223.000,
13508,1744.000,1219.000,
13512,1747.000,1227.000,
13516,1757.000,1239.000,
13520,1750.000,1231.000,
13524,1756.000,1223.000,
13528,1741.000,1228.000,
13532,1751.000,1238.000,
13536,1762.000,1241.000,
13540,1755.000,1236.000,
13544,1753.000,1232.000,
13548,1762.000,1229.000,
13552,1771.000,1247.000,
13556,1770.000,1248.000,
13560,1764.000,1233.000,
13564,1775.000,1246.000,
13568,1789.000,1262.000,
13572,1779.000,1252.000,
13576,1785.000,1242.000,
13580,1786.000,1256.000,
13584,1796.000,1268.000,
13588,1791.000,1262.000,
13592,1787.000,1247.000,
13596,1793.000,1258.000,
13600,1806.000,1274.000,
13604,1806.000,1271.000,
13608,1807.000,1263.000,
13612,1826.000,1272.000,
13616,1847.000,1296.000,
13620,1864.000,1301.000,
13624,1885.000,1292.000,
13628,1913.000,1307.000,
13632,1946.000,1335.000,
13636,1992.000,1362.000,
13640,2028.000,1375.000,
13644,2084.000,1393.000,
13648,2127.000,1438.000,
13652,2179.000,1475.000,
13656,2230.000,1491.000,
13660,2292.000,1522.000,
13664,2331.000,1562.000,
13668,2383.000,1594.000,
13672,2423.000,1612.000,
13676,2453.000,1631.000,
13680,2491.000,1668.000,
13684,2525.000,1693.000,
13688,2547.000,1705.000,
13692,2556.000,1715.000,
13696,2576.000,1732.000,
13700,2582.000,1744.000,
13704,2574.000,1752.000,
13708,2569.000,1744.000,
13712,2564.000,1753.000,
13716,2544.000,1751.000,
13720,2528.000,1746.000,
13724,2498.000,1722.000,
13728,2459.000,1715.000,
13732,2437.000,1712.000,
13736,2408.000,1688.000,
13740,2358.000,1661.000,
13744,2315.000,1648.000,
13748,2287.000,1635.000,
13752,2249.000,1609.000,
13756,2204.000,1572.000,
13760,2166.000,1552.000,
13764,2137.000,1533.000,
13768,2096.000,1513.000,
13772,2048.000,1482.000,
13776,2016.000,1450.000,
13780,1990.000,1439.000,
13784,1963.000,1422.000,
13788,1928.000,1392.000,
13792,1891.000,1372.000,
13796,1876.000,1359.000,
13800,1855.000,1348.000,
13804,1829.000,1323.000,
13808,1811.000,1299.000,
13812,1803.000,1297.000,
13816,1787.000,1293.000,
13820,1779.000,1275.000,
13824,1768.000,1266.000,
13828,1762.000,1259.000,
13832,1762.000,1260.000,
13836,1751.000,1254.000,
13840,1739.000,1231.000,
13844,1766.000,1229.000,
13848,1781.000,1248.000,
13852,1795.000,1255.000,
13856,1791.000,1254.000,
13860,1795.000,1252.000,
13864,1808.000,1265.000,
13868,1819.000,1276.000,
13872,1823.000,1276.000,
13876,1824.000,1280.000,
13880,1837.000,1282.000,
13884,1852.000,1287.000,
13888,1840.000,1292.000,
13892,1848.000,1288.000,
13896,1852.000,1290.000,
13900,1855.000,1302.000,
13904,1856.000,1303.000,
13908,1846.000,1290.000,
13912,1849.000,1295.000,
13916,1866.000,1307.000,
13920,1861.000,1308.000,
13924,1849.000,1294.000,
13928,1849.000,1293.000,
13932,1856.000,1307.000,
13936,1847.000,1303.000,
13940,1843.000,1290.000,
13944,1831.000,1290.000,
13948,1835.000,1297.000,
13952,1827.000,1296.000,
13956,1817.000,1284.000,
13960,1799.000,1271.000,
13964,1805.000,1288.000,
13968,1803.000,1287.000,
13972,1795.000,1272.000,
13976,1783.000,1260.000,
13980,1780.000,1263.000,
13984,1784.000,1273.000,
13988,1776.000,1254.000,
13992,1762.000,1242.000,
13996,1751.000,1246.000,
14000,1751.000,1261.000,
14004,1750.000,1242.000,
14008,1736.000,1225.000,
14012,1739.000,1225.000,
14016,1736.000,1237.000,
14020,1738.000,1231.000,
14024,1722.000,1218.000,
14028,1726.000,1215.000,
14032,1725.000,1234.000,
14036,1729.000,1225.000,
14040,1718.000,1216.000,
14044,1715.000,1217.000,
14048,1726.000,1225.000,
14052,1721.000,1224.000,
14056,1720.000,1211.000,
14060,1715.000,1212.000,
14064,1721.000,1221.000,
14068,1724.000,1223.000,
14072,1722.000,1210.000,
14076,1728.000,1213.000,
14080,1730.000,1219.000,
14084,1791.000,1267.000,
14088,1796.000,1266.000,
14092,1781.000,1253.000,
14096,1788.000,1258.000,
14100,1798.000,1268.000,
14104,1801.000,1273.000,
14108,1789.000,1262.000,
14112,1788.000,1255.000,
14116,1808.000,1270.000,
14120,1801.000,1272.000,
14124,1795.000,1261.000,
14128,1790.000,1255.000,
14132,1799.000,1261.000,
14136,1801.000,1277.000,
14140,1795.000,1262.000,
14144,1792.000,1258.000,
14148,1795.000,1263.000,
14152,1798.000,1269.000,
14156,1791.000,1265.000,
14160,1796.000,1255.000,
14164,1793.000,1268.000,
14168,1804.000,1269.000,
14172,1798.000,1257.000,
14176,1804.000,1254.000,
14180,1795.000,1266.000,
14184,1795.000,1272.000,
14188,1798.000,1264.000,
14192,1792.000,1246.000,
14196,1794.000,1255.000,
14200,1804.000,1270.000,
14204,1801.000,1263.000,
14208,1796.000,1254.000,
14212,1804.000,1260.000,
14216,1804.000,1269.000,
14220,1811.000,1280.000,
14224,1814.000,1267.000,
14228,1815.000,1268.000,
14232,1823.000,1288.000,
14236,1830.000,1288.000,
14240,1828.000,1278.000,
14244,1836.000,1282.000,
14248,1841.000,1294.000,
14252,1844.000,1291.000,
14256,1839.000,1289.000,
14260,1842.000,1283.000,
14264,1853.000,1294.000,
14268,1856.000,1304.000,
14272,1849.000,1304.000,
14276,1841.000,1289.000,
14280,1847.000,1299.000,
14284,1841.000,1301.000,
14288,1831.000,1296.000,
14292,1840.000,1292.000,
14296,1834.000,1294.000,
14300,1831.000,1298.000,
14304,1831.000,1295.000,
14308,1824.000,1282.000,
14312,1827.000,1287.000,
14316,1832.000,1298.000,
14320,1828.000,1291.000,
14324,2312.000,1561.000,
14328,2331.000,1566.000,
14332,2344.000,1595.000,
14336,2372.000,1613.000,
14340,2372.000,1616.000,
14344,2366.000,1615.000,
14348,2373.000,1624.000,
14352,2376.000,1636.000,
14356,2355.000,1628.000,
14360,2331.000,1615.000,
14364,2296.000,1607.000,
14368,2292.000,1610.000,
14372,2268.000,1617.000,
14376,2239.000,1584.000,
14380,2203.000,1572.000,
14384,2179.000,1552.000,
14388,2143.000,1535.000,
14392,2109.000,1507.000,
14396,2078.000,1487.000,
14400,2049.000,1479.000,
14404,2020.000,1461.000,
14408,1988.000,1428.000,
14412,1950.000,1400.000,
14416,1930.000,1389.000,
14420,1912.000,1388.000,
14424,1877.000,1354.000,
14428,1857.000,1329.000,
14432,1840.000,1329.000,
14436,1805.000,1324.000,
14440,1799.000,1300.000,
14444,1778.000,1288.000,
14448,1773.000,1273.000,
14452,1761.000,1263.000,
14456,1741.000,1256.000,
14460,1736.000,1236.000,
14464,1723.000,1238.000,
14468,1721.000,1240.000,
14472,1711.000,1223.000,
14476,1698.000,1205.000,
14480,1699.000,1213.000,
14484,1706.000,1221.000,
14488,1706.000,1214.000,
14492,1697.000,1197.000,
14496,1703.000,1199.000,
14500,1711.000,1209.000,
14504,1714.000,1214.000,
14508,1709.000,1208.000,
14512,1711.000,1202.000,
14516,1732.000,1214.000,
14520,1723.000,1215.000,
14524,1731.000,1214.000,
14528,1727.000,1214.000,
14532,1744.000,1226.000,
14536,1752.000,1235.000,
14540,1747.000,1230.000,
14544,1764.000,1233.000,
14548,1774.000,1244.000,
14552,1780.000,1252.000,
14556,1791.000,1252.000,
14560,1796.000,1247.000,
14564,1839.000,1294.000,
14568,1844.000,1304.000,
14572,1847.000,1303.000,
14576,1836.000,1290.000,
14580,1820.000,1284.000,
14584,1826.000,1285.000,
14588,1816.000,1294.000,
14592,1803.000,1271.000,
14596,1789.000,1264.000,
14600,1790.000,1271.000,
14604,1789.000,1268.000,
14608,1775.000,1264.000,
14612,1763.000,1239.000,
14616,1766.000,1254.000,
14620,1764.000,1262.000,
14624,1753.000,1239.000,
14628,1745.000,1233.000,
14632,1745.000,1242.000,
14636,1747.000,1244.000,
14640,1741.000,1236.000,
14644,1732.000,1213.000,
14648,1736.000,1228.000,
14652,1737.000,1230.000,
14656,1738.000,1237.000,
14660,1734.000,1226.000,
14664,1733.000,1219.000,
14668,1744.000,1232.000,
14672,1736.000,1236.000,
14676,1732.000,1217.000,
14680,1731.000,1213.000,
14684,1736.000,1227.000,
14688,1733.000,1240.000,
14692,1745.000,1219.000,
14696,1729.000,1218.000,
14700,1738.000,1227.000,
14704,1744.000,1235.000,
14708,1735.000,1225.000,
14712,1739.000,1221.000,
14716,1748.000,1236.000,
14720,1754.000,1242.000,
14724,1755.000,1226.000,
14728,1764.000,1228.000,
14732,1763.000,1236.000,
14736,1765.000,1246.000,
14740,1776.000,1242.000,
14744,1770.000,1237.000,
14748,1776.000,1248.000,
14752,1780.000,1257.000,
14756,1782.000,1251.000,
14760,1781.000,1244.000,
14764,1784.000,1247.000,
14768,1785.000,1264.000,
14772,1791.000,1258.000,
14776,1788.000,1249.000,
14780,1786.000,1252.000,
14784,1792.000,1268.000,
14788,1789.000,1269.000,
14792,1783.000,1256.000,
14796,1793.000,1264.000,
14800,1800.000,1267.000,
14804,1800.000,1269.000,
14808,1787.000,1256.000,
14812,1788.000,1257.000,
14816,1795.000,1265.000,
14820,1795.000,1272.000,
14824,1791.000,1264.000,
14828,1790.000,1256.000,
14832,1792.000,1267.000,
14836,1800.000,1271.000,
14840,1792.000,1264.000,
14844,1788.000,1250.000,
14848,1783.000,1265.000,
14852,1794.000,1269.000,
14856,1794.000,1259.000,
14860,1796.000,1256.000,
14864,1807.000,1256.000,
14868,1795.000,1269.000,
14872,1795.000,1265.000,
14876,1790.000,1255.000,
14880,1799.000,1268.000,
14884,1803.000,1274.000,
14888,1808.000,1272.000,
14892,1800.000,1260.000,
14896,1798.000,1263.000,
14900,1808.000,1279.000,
14904,1808.000,1273.000,
14908,1798.000,1259.000,
14912,1803.000,1267.000,
14916,1810.000,1278.000,
14920,1820.000,1282.000,
14924,1807.000,1263.000,
14928,1809.000,1266.000,
14932,1816.000,1288.000,
14936,1811.000,1280.000,
14940,1808.000,1267.000,
14944,1808.000,1267.000,
14948,1812.000,1274.000,
14952,1814.000,1281.000,
14956,1805.000,1270.000,
14960,1805.000,1264.000,
14964,2199.000,1484.000,
14968,2243.000,1513.000,
14972,2284.000,1541.000,
14976,2313.000,1548.000,
14980,2330.000,1570.000,
14984,2367.000,1601.000,
14988,2391.000,1618.000,
14992,2394.000,1616.000,
14996,2408.000,1626.000,
15000,2412.000,1645.000,
15004,2416.000,1657.000,
15008,2401.000,1652.000,
15012,2393.000,1638.000,
15016,2381.000,1648.000,
15020,2373.000,1656.000,
15024,2347.000,1634.000,
15028,2322.000,1624.000,
15032,2304.000,1613.000,
15036,2269.000,1613.000,
15040,2256.000,1587.000,
15044,2215.000,1562.000,
15048,2192.000,1560.000,
15052,2169.000,1541.000,
15056,2139.000,1524.000,
15060,2098.000,1495.000,
15064,2063.000,1484.000,
15068,2052.000,1477.000,
15072,2022.000,1449.000,
15076,1992.000,1427.000,
15080,1966.000,1416.000,
15084,1939.000,1401.000,
15088,1915.000,1379.000,
15092,1894.000,1360.000,
15096,1876.000,1339.000,
15100,1862.000,1333.000,
15104,1838.000,1328.000,
15108,1824.000,1307.000,
15112,1819.000,1297.000,
15116,1811.000,1297.000,
15120,1794.000,1289.000,
15124,1783.000,1273.000,
15128,1772.000,1260.000,
15132,1770.000,1269.000,
15136,1768.000,1264.000,
15140,1749.000,1247.000,
15144,1745.000,1237.000,
15148,1743.000,1245.000,
15152,1750.000,1252.000,
15156,1743.000,1240.000,
15160,1733.000,1225.000,
15164,1748.000,1240.000,
15168,1753.000,1243.000,
15172,1757.000,1238.000,
15176,1747.000,1230.000,
15180,1757.000,1237.000,
15184,1759.000,1250.000,
15188,1778.000,1244.000,
15192,1767.000,1234.000,
15196,1772.000,1242.000,
15200,1783.000,1256.000,
15204,1858.000,1313.000,
15208,1854.000,1305.000,
15212,1847.000,1297.000,
15216,1851.000,1299.000,
15220,1851.000,1315.000,
15224,1856.000,1301.000,
15228,1848.000,1295.000,
15232,1848.000,1299.000,
15236,1852.000,1303.000,
15240,1843.000,1300.000,
15244,1836.000,1287.000,
15248,1836.000,1296.000,
15252,1819.000,1298.000,
15256,1825.000,1288.000,
15260,1807.000,1284.000,
15264,1815.000,1280.000,
15268,1813.000,1286.000,
15272,1807.000,1281.000,
15276,1793.000,1268.000,
15280,1804.000,1268.000,
15284,1799.000,1276.000,
15288,1804.000,1271.000,
15292,1791.000,1260.000,
15296,1790.000,1257.000,
15300,1789.000,1257.000,
15304,1779.000,1263.000,
15308,1766.000,1253.000,
15312,1770.000,1242.000,
15316,1768.000,1252.000,
15320,1765.000,1258.000,
15324,1758.000,1248.000,
15328,1752.000,1238.000,
15332,1760.000,1246.000,
15336,1762.000,1248.000,
15340,1760.000,1240.000,
15344,1754.000,1236.000,
15348,1757.000,1237.000,
15352,1758.000,1250.000,
15356,1758.000,1239.000,
15360,1760.000,1234.000,
15364,1761.000,1233.000,
15368,1769.000,1250.000,
15372,1774.000,1254.000,
15376,1769.000,1253.000,
15380,1770.000,1240.000,
15384,1774.000,1243.000,
15388,1778.000,1253.000,
15392,1777.000,1252.000,
15396,1774.000,1245.000,
15400,1777.000,1246.000,
15404,1773.000,1257.000,
15408,1774.000,1249.000,
15412,1772.000,1239.000,
15416,1771.000,1249.000,
15420,1777.000,1254.000,
15424,1776.000,1251.000,
15428,1765.000,1242.000,
15432,1766.000,1237.000,
15436,1778.000,1255.000,
15440,1773.000,1257.000,
15444,1767.000,1242.000,
15448,1773.000,1248.000,
15452,1776.000,1256.000,
15456,1785.000,1256.000,
15460,1782.000,1249.000,
15464,1775.000,1248.000,
15468,1782.000,1265.000,
15472,1785.000,1268.000,
15476,1783.000,1250.000,
15480,1779.000,1247.000,
15484,1790.000,1260.000,
15488,1800.000,1274.000,
15492,1795.000,1268.000,
15496,1795.000,1262.000,
15500,1802.000,1272.000,
15504,1811.000,1276.000,
15508,1805.000,1267.000,
15512,1810.000,1260.000,
15516,1802.000,1273.000,
15520,1812.000,1279.000,
15524,1810.000,1274.000,
15528,1795.000,1262.000,
15532,1808.000,1271.000,
15536,1814.000,1277.000,
15540,1824.000,1271.000,
15544,1808.000,1259.000,
15548,1806.000,1267.000,
15552,1819.000,1279.000,
15556,1822.000,1278.000,
15560,1815.000,1272.000,
15564,1820.000,1277.000,
15568,1824.000,1283.000,
15572,1833.000,1290.000,
15576,1842.000,1275.000,
15580,1825.000,1279.000,
15584,1831.000,1289.000,
15588,1836.000,1289.000,
15592,1839.000,1279.000,
15596,1839.000,1283.000,
15600,1853.000,1299.000,
15604,2451.000,1672.000,
15608,2460.000,1684.000,
15612,2455.000,1675.000,
15616,2443.000,1680.000,
15620,2444.000,1689.000,
15624,2433.000,1678.000,
15628,2407.000,1662.000,
15632,2387.000,1651.000,
15636,2371.000,1655.000,
15640,2343.000,1655.000,
15644,2320.000,1633.000,
15648,2297.000,1611.000,
15652,2262.000,1608.000,
15656,2248.000,1595.000,
15660,2210.000,1572.000,
15664,2169.000,1546.000,
15668,2156.000,1529.000,
15672,2129.000,1515.000,
15676,2087.000,1494.000,
15680,2064.000,1472.000,
15684,2038.000,1463.000,
15688,2017.000,1453.000,
15692,1999.000,1428.000,
15696,1970.000,1408.000,
15700,1953.000,1400.000,
15704,1944.000,1391.000,
15708,1929.000,1381.000,
15712,1904.000,1356.000,
15716,1889.000,1343.000,
15720,1875.000,1345.000,
15724,1861.000,1327.000,
15728,1851.000,1314.000,
15732,1837.000,1306.000,
15736,1836.000,1308.000,
15740,1833.000,1312.000,
15744,1821.000,1288.000,
15748,1814.000,1283.000,
15752,1815.000,1283.000,
15756,1821.000,1282.000,
15760,1803.000,1276.000,
15764,1793.000,1268.000,
15768,1802.000,1280.000,
15772,1797.000,1277.000,
15776,1792.000,1269.000,
15780,1778.000,1262.000,
15784,1794.000,1265.000,
15788,1796.000,1274.000,
15792,1794.000,1261.000,
15796,1788.000,1250.000,
15800,1797.000,1260.000,
15804,1804.000,1272.000,
15808,1797.000,1268.000,
15812,1796.000,1261.000,
15816,1793.000,1259.000,
15820,1807.000,1272.000,
15824,1804.000,1275.000,
15828,1814.000,1264.000,
15832,1809.000,1270.000,
15836,1823.000,1281.000,
15840,1825.000,1285.000,
15844,1822.000,1273.000,
15848,1825.000,1279.000,
15852,1832.000,1286.000,
15856,1839.000,1291.000,
15860,1840.000,1285.000,
15864,1840.000,1279.000,
15868,1851.000,1297.000,
15872,1852.000,1297.000,
15876,1844.000,1288.000,
15880,1843.000,1294.000,
15884,1858.000,1300.000,
15888,1851.000,1304.000,
15892,1853.000,1301.000,
15896,1840.000,1296.000,
15900,1847.000,1307.000,
15904,1847.000,1314.000,
15908,1845.000,1297.000,
15912,1842.000,1298.000,
15916,1844.000,1300.000,
15920,1835.000,1307.000,
15924,1784.000,1270.000,
15928,1773.000,1256.000,
15932,1774.000,1252.000,
15936,1776.000,1258.000,
15940,1775.000,1261.000,
15944,1772.000,1275.000,
15948,1776.000,1263.000,
15952,1768.000,1254.000,
15956,1776.000,1262.000,
15960,1772.000,1259.000,
15964,1772.000,1248.000,
15968,1767.000,1247.000,
15972,1766.000,1252.000,
15976,1763.000,1250.000,
15980,1760.000,1241.000,
15984,1750.000,1240.000,
15988,1765.000,1246.000,
15992,1761.000,1257.000,
15996,1755.000,1240.000,
16000,1749.000,1227.000,
16004,1783.000,1252.000,
