Timestamp,Analog1_chA,Analog1_chB 
14524,3384.000,2271.000,
14528,3371.000,2264.000,
14532,3377.000,2257.000,
14536,3384.000,2260.000,
14540,3388.000,2274.000,
14544,3384.000,2277.000,
14548,3383.000,2257.000,
14552,3391.000,2258.000,
14556,3384.000,2278.000,
14560,3388.000,2276.000,
14564,3383.000,2272.000,
14568,3390.000,2255.000,
14572,3385.000,2264.000,
14576,3380.000,2280.000,
14580,3382.000,2268.000,
14584,3387.000,2261.000,
14588,3383.000,2255.000,
14592,3383.000,2272.000,
14596,3382.000,2267.000,
14600,3385.000,2261.000,
14604,3383.000,2256.000,
14608,3373.000,2270.000,
14612,3376.000,2271.000,
14616,3378.000,2254.000,
14620,3376.000,2253.000,
14624,3375.000,2276.000,
14628,3377.000,2276.000,
14632,3373.000,2254.000,
14636,3375.000,2247.000,
14640,3366.000,2264.000,
14644,3376.000,2266.000,
14648,3373.000,2264.000,
14652,3380.000,2253.000,
14656,3379.000,2260.000,
14660,3385.000,2277.000,
14664,3393.000,2273.000,
14668,3396.000,2262.000,
14672,3424.000,2280.000,
14676,3428.000,2296.000,
14680,3456.000,2295.000,
14684,3472.000,2287.000,
14688,3487.000,2313.000,
14692,3507.000,2327.000,
14696,3505.000,2336.000,
14700,3503.000,2315.000,
14704,3508.000,2324.000,
14708,3503.000,2341.000,
14712,3520.000,2340.000,
14716,3505.000,2326.000,
14720,3511.000,2320.000,
14724,3507.000,2337.000,
14728,3507.000,2336.000,
14732,3509.000,2340.000,
14736,3504.000,2324.000,
14740,3502.000,2334.000,
14744,3506.000,2354.000,
14748,3508.000,2344.000,
14752,3503.000,2326.000,
14756,3503.000,2327.000,
14760,3508.000,2351.000,
14764,3506.000,2342.000,
14768,3501.000,2329.000,
14772,3502.000,2327.000,
14776,3491.000,2335.000,
14780,3483.000,2336.000,
14784,3470.000,2311.000,
14788,3452.000,2311.000,
14792,3441.000,2315.000,
14796,3430.000,2316.000,
14800,3413.000,2294.000,
14804,3408.000,2283.000,
14808,3394.000,2291.000,
14812,3380.000,2290.000,
14816,3378.000,2267.000,
14820,3349.000,2250.000,
14824,3335.000,2260.000,
14828,3323.000,2255.000,
14832,3316.000,2233.000,
14836,3308.000,2224.000,
14840,3293.000,2223.000,
14844,3293.000,2240.000,
14848,3284.000,2218.000,
14852,3280.000,2204.000,
14856,3279.000,2213.000,
14860,3290.000,2229.000,
14864,3280.000,2217.000,
14868,3282.000,2206.000,
14872,3295.000,2214.000,
14876,3296.000,2227.000,
14880,3299.000,2217.000,
14884,3445.000,2302.000,
14888,3442.000,2291.000,
14892,3438.000,2296.000,
14896,3436.000,2310.000,
14900,3432.000,2300.000,
14904,3436.000,2285.000,
14908,3434.000,2299.000,
14912,3415.000,2303.000,
14916,3422.000,2293.000,
14920,3416.000,2276.000,
14924,3418.000,2286.000,
14928,3410.000,2308.000,
14932,3418.000,2289.000,
14936,3411.000,2276.000,
14940,3407.000,2278.000,
14944,3408.000,2286.000,
14948,3404.000,2289.000,
14952,3395.000,2268.000,
14956,3394.000,2267.000,
14960,3400.000,2288.000,
14964,3384.000,2292.000,
14968,3392.000,2269.000,
14972,3383.000,2255.000,
14976,3377.000,2266.000,
14980,3388.000,2277.000,
14984,3376.000,2257.000,
14988,3361.000,2251.000,
14992,3367.000,2265.000,
14996,3371.000,2269.000,
15000,3370.000,2257.000,
15004,3372.000,2244.000,
15008,3376.000,2263.000,
15012,3367.000,2273.000,
15016,3381.000,2262.000,
15020,3374.000,2256.000,
15024,3379.000,2256.000,
15028,3371.000,2276.000,
15032,3372.000,2259.000,
15036,3378.000,2247.000,
15040,3367.000,2257.000,
15044,3390.000,2274.000,
15048,3385.000,2278.000,
15052,3396.000,2269.000,
15056,3392.000,2263.000,
15060,3396.000,2271.000,
15064,3399.000,2275.000,
15068,3408.000,2276.000,
15072,3393.000,2255.000,
15076,3398.000,2271.000,
15080,3406.000,2290.000,
15084,3404.000,2278.000,
15088,3402.000,2263.000,
15092,3405.000,2270.000,
15096,3403.000,2291.000,
15100,3398.000,2288.000,
15104,3404.000,2270.000,
15108,3400.000,2278.000,
15112,3393.000,2286.000,
15116,3407.000,2283.000,
15120,3407.000,2276.000,
15124,3396.000,2268.000,
15128,3401.000,2283.000,
15132,3391.000,2282.000,
15136,3399.000,2265.000,
15140,3392.000,2259.000,
15144,3393.000,2288.000,
15148,3394.000,2280.000,
15152,3394.000,2275.000,
15156,3391.000,2257.000,
15160,3383.000,2279.000,
15164,3388.000,2279.000,
15168,3389.000,2267.000,
15172,3385.000,2254.000,
15176,3387.000,2269.000,
15180,3375.000,2278.000,
15184,3383.000,2262.000,
15188,3375.000,2247.000,
15192,3380.000,2264.000,
15196,3383.000,2273.000,
15200,3376.000,2259.000,
15204,3455.000,2295.000,
15208,3454.000,2294.000,
15212,3451.000,2307.000,
15216,3439.000,2318.000,
15220,3452.000,2301.000,
15224,3452.000,2288.000,
15228,3442.000,2300.000,
15232,3440.000,2312.000,
15236,3443.000,2304.000,
15240,3435.000,2283.000,
15244,3426.000,2292.000,
15248,3421.000,2303.000,
15252,3423.000,2289.000,
15256,3416.000,2280.000,
15260,3418.000,2285.000,
15264,3403.000,2297.000,
15268,3407.000,2291.000,
15272,3412.000,2273.000,
15276,3422.000,2285.000,
15280,3423.000,2305.000,
15284,3444.000,2304.000,
15288,3464.000,2287.000,
15292,3482.000,2298.000,
15296,3492.000,2328.000,
15300,3503.000,2326.000,
15304,3512.000,2320.000,
15308,3508.000,2311.000,
15312,3512.000,2339.000,
15316,3512.000,2342.000,
15320,3512.000,2324.000,
15324,3498.000,2324.000,
15328,3501.000,2340.000,
15332,3501.000,2344.000,
15336,3509.000,2331.000,
15340,3508.000,2328.000,
15344,3510.000,2335.000,
15348,3505.000,2352.000,
15352,3502.000,2335.000,
15356,3506.000,2324.000,
15360,3503.000,2337.000,
15364,3510.000,2356.000,
15368,3506.000,2335.000,
15372,3502.000,2329.000,
15376,3500.000,2335.000,
15380,3504.000,2349.000,
15384,3505.000,2344.000,
15388,3508.000,2326.000,
15392,3513.000,2332.000,
15396,3506.000,2352.000,
15400,3501.000,2348.000,
15404,3505.000,2325.000,
15408,3503.000,2330.000,
15412,3507.000,2349.000,
15416,3506.000,2344.000,
15420,3499.000,2321.000,
15424,3484.000,2320.000,
15428,3464.000,2334.000,
15432,3450.000,2330.000,
15436,3433.000,2302.000,
15440,3422.000,2297.000,
15444,3318.000,2229.000,
15448,3337.000,2246.000,
15452,3345.000,2246.000,
15456,3360.000,2228.000,
15460,3358.000,2238.000,
15464,3364.000,2255.000,
15468,3373.000,2264.000,
15472,3379.000,2245.000,
15476,3387.000,2249.000,
15480,3389.000,2271.000,
15484,3398.000,2281.000,
15488,3403.000,2268.000,
15492,3408.000,2264.000,
15496,3415.000,2282.000,
15500,3416.000,2288.000,
15504,3415.000,2277.000,
15508,3421.000,2271.000,
15512,3424.000,2290.000,
15516,3424.000,2301.000,
15520,3433.000,2284.000,
15524,3433.000,2283.000,
15528,3427.000,2288.000,
15532,3427.000,2306.000,
15536,3435.000,2295.000,
15540,3429.000,2280.000,
15544,3434.000,2289.000,
15548,3422.000,2305.000,
15552,3427.000,2296.000,
15556,3419.000,2279.000,
15560,3423.000,2288.000,
15564,3407.000,2302.000,
15568,3415.000,2295.000,
15572,3418.000,2277.000,
15576,3413.000,2288.000,
15580,3403.000,2291.000,
15584,3417.000,2285.000,
15588,3420.000,2276.000,
15592,3409.000,2275.000,
15596,3413.000,2290.000,
15600,3412.000,2292.000,
15604,3368.000,2267.000,
15608,3371.000,2253.000,
15612,3381.000,2257.000,
15616,3367.000,2271.000,
15620,3369.000,2263.000,
15624,3382.000,2247.000,
15628,3372.000,2254.000,
15632,3374.000,2276.000,
15636,3375.000,2259.000,
15640,3381.000,2260.000,
15644,3382.000,2249.000,
15648,3379.000,2271.000,
15652,3375.000,2281.000,
15656,3388.000,2258.000,
15660,3375.000,2260.000,
15664,3381.000,2263.000,
15668,3381.000,2271.000,
15672,3389.000,2264.000,
15676,3390.000,2260.000,
15680,3386.000,2270.000,
15684,3384.000,2283.000,
15688,3401.000,2266.000,
15692,3391.000,2259.000,
15696,3400.000,2283.000,
15700,3410.000,2289.000,
15704,3419.000,2280.000,
15708,3437.000,2278.000,
15712,3439.000,2290.000,
15716,3450.000,2312.000,
15720,3466.000,2312.000,
15724,3459.000,2288.000,
15728,3463.000,2300.000,
15732,3473.000,2328.000,
15736,3468.000,2318.000,
15740,3472.000,2300.000,
15744,3468.000,2312.000,
15748,3467.000,2322.000,
15752,3474.000,2322.000,
15756,3472.000,2305.000,
15760,3460.000,2308.000,
15764,3362.000,2259.000,
15768,3359.000,2267.000,
15772,3368.000,2261.000,
15776,3369.000,2246.000,
15780,3365.000,2246.000,
15784,3358.000,2261.000,
15788,3355.000,2255.000,
15792,3362.000,2248.000,
15796,3361.000,2250.000,
15800,3361.000,2264.000,
15804,3362.000,2264.000,
15808,3376.000,2256.000,
15812,3374.000,2250.000,
15816,3380.000,2259.000,
15820,3375.000,2271.000,
15824,3392.000,2262.000,
15828,3386.000,2256.000,
15832,3389.000,2280.000,
15836,3404.000,2285.000,
15840,3400.000,2267.000,
15844,3404.000,2266.000,
15848,3402.000,2283.000,
15852,3413.000,2287.000,
15856,3413.000,2276.000,
15860,3412.000,2272.000,
15864,3407.000,2283.000,
15868,3410.000,2296.000,
15872,3424.000,2285.000,
15876,3430.000,2273.000,
15880,3422.000,2285.000,
15884,3420.000,2294.000,
15888,3421.000,2279.000,
15892,3419.000,2271.000,
15896,3420.000,2281.000,
15900,3409.000,2294.000,
15904,3414.000,2293.000,
15908,3428.000,2274.000,
15912,3416.000,2275.000,
15916,3415.000,2296.000,
15920,3411.000,2286.000,
15924,3495.000,2320.000,
15928,3499.000,2308.000,
15932,3499.000,2322.000,
15936,3503.000,2341.000,
15940,3509.000,2333.000,
15944,3503.000,2318.000,
15948,3505.000,2332.000,
15952,3503.000,2343.000,
15956,3503.000,2345.000,
15960,3502.000,2321.000,
15964,3507.000,2335.000,
15968,3503.000,2347.000,
15972,3506.000,2346.000,
15976,3510.000,2323.000,
15980,3512.000,2324.000,
15984,3503.000,2354.000,
15988,3509.000,2348.000,
15992,3514.000,2332.000,
15996,3506.000,2325.000,
16000,3501.000,2343.000,
16004,3507.000,2347.000,
16008,3504.000,2340.000,
16012,3505.000,2325.000,
16016,3499.000,2344.000,
16020,3510.000,2351.000,
16024,3503.000,2335.000,
16028,3502.000,2326.000,
16032,3505.000,2334.000,
16036,3509.000,2352.000,
16040,3500.000,2335.000,
16044,3513.000,2326.000,
16048,3501.000,2333.000,
16052,3486.000,2344.000,
16056,3474.000,2325.000,
16060,3461.000,2306.000,
16064,3451.000,2305.000,
16068,3429.000,2313.000,
16072,3420.000,2303.000,
16076,3404.000,2288.000,
16080,3392.000,2275.000,
16084,3376.000,2250.000,
16088,3367.000,2256.000,
16092,3390.000,2260.000,
16096,3391.000,2248.000,
16100,3401.000,2264.000,
16104,3406.000,2278.000,
16108,3417.000,2284.000,
16112,3422.000,2273.000,
16116,3427.000,2273.000,
16120,3427.000,2302.000,
16124,3440.000,2292.000,
16128,3448.000,2277.000,
16132,3443.000,2285.000,
16136,3439.000,2305.000,
16140,3439.000,2306.000,
16144,3452.000,2291.000,
16148,3447.000,2293.000,
16152,3447.000,2306.000,
16156,3448.000,2321.000,
16160,3453.000,2293.000,
16164,3451.000,2293.000,
16168,3445.000,2307.000,
16172,3442.000,2309.000,
16176,3447.000,2289.000,
16180,3442.000,2279.000,
16184,3431.000,2304.000,
16188,3439.000,2309.000,
16192,3437.000,2290.000,
16196,3429.000,2283.000,
16200,3436.000,2295.000,
16204,3417.000,2301.000,
16208,3421.000,2304.000,
16212,3417.000,2273.000,
16216,3413.000,2283.000,
16220,3407.000,2294.000,
16224,3417.000,2296.000,
16228,3409.000,2271.000,
16232,3410.000,2278.000,
16236,3407.000,2296.000,
16240,3400.000,2287.000,
16244,3403.000,2266.000,
16248,3408.000,2276.000,
16252,3389.000,2290.000,
16256,3390.000,2286.000,
16260,3385.000,2266.000,
16264,3385.000,2265.000,
16268,3382.000,2276.000,
16272,3373.000,2275.000,
16276,3379.000,2262.000,
16280,3371.000,2256.000,
16284,3376.000,2269.000,
16288,3370.000,2276.000,
16292,3378.000,2258.000,
16296,3382.000,2249.000,
16300,3373.000,2280.000,
16304,3367.000,2271.000,
16308,3371.000,2272.000,
16312,3380.000,2251.000,
16316,3379.000,2263.000,
16320,3378.000,2281.000,
16324,3410.000,2293.000,
16328,3411.000,2280.000,
16332,3405.000,2266.000,
16336,3405.000,2288.000,
16340,3411.000,2296.000,
16344,3410.000,2280.000,
16348,3408.000,2269.000,
16352,3399.000,2271.000,
16356,3407.000,2294.000,
16360,3401.000,2276.000,
16364,3405.000,2268.000,
16368,3407.000,2282.000,
16372,3408.000,2291.000,
16376,3410.000,2277.000,
16380,3408.000,2257.000,
16384,3410.000,2272.000,
16388,3400.000,2283.000,
16392,3407.000,2276.000,
16396,3404.000,2266.000,
16400,3409.000,2280.000,
16404,3411.000,2289.000,
16408,3416.000,2279.000,
16412,3416.000,2269.000,
16416,3424.000,2284.000,
16420,3416.000,2296.000,
16424,3414.000,2288.000,
16428,3415.000,2276.000,
16432,3414.000,2282.000,
16436,3418.000,2291.000,
16440,3428.000,2291.000,
16444,3430.000,2267.000,
16448,3432.000,2282.000,
16452,3436.000,2292.000,
16456,3433.000,2296.000,
16460,3431.000,2281.000,
16464,3434.000,2278.000,
16468,3417.000,2292.000,
16472,3433.000,2299.000,
16476,3436.000,2283.000,
16480,3433.000,2279.000,
16484,3405.000,2271.000,
16488,3405.000,2285.000,
16492,3407.000,2287.000,
16496,3403.000,2271.000,
16500,3424.000,2270.000,
16504,3408.000,2295.000,
16508,3411.000,2291.000,
16512,3419.000,2280.000,
16516,3424.000,2281.000,
16520,3442.000,2297.000,
16524,3443.000,2307.000,
16528,3462.000,2305.000,
16532,3460.000,2296.000,
16536,3471.000,2316.000,
16540,3492.000,2329.000,
16544,3504.000,2329.000,
16548,3506.000,2311.000,
16552,3503.000,2329.000,
16556,3502.000,2346.000,
16560,3512.000,2331.000,
16564,3499.000,2321.000,
16568,3508.000,2336.000,
16572,3499.000,2346.000,
16576,3512.000,2344.000,
16580,3508.000,2319.000,
16584,3513.000,2336.000,
16588,3503.000,2350.000,
16592,3512.000,2345.000,
16596,3504.000,2326.000,
16600,3504.000,2327.000,
16604,3505.000,2351.000,
16608,3509.000,2335.000,
16612,3499.000,2329.000,
16616,3505.000,2328.000,
16620,3514.000,2349.000,
16624,3505.000,2343.000,
16628,3503.000,2331.000,
16632,3504.000,2330.000,
16636,3501.000,2347.000,
16640,3497.000,2347.000,
16644,3360.000,2260.000,
16648,3352.000,2256.000,
16652,3342.000,2247.000,
16656,3342.000,2261.000,
16660,3335.000,2254.000,
16664,3338.000,2239.000,
16668,3348.000,2235.000,
16672,3338.000,2258.000,
16676,3335.000,2258.000,
16680,3349.000,2236.000,
16684,3346.000,2236.000,
16688,3355.000,2254.000,
16692,3361.000,2259.000,
16696,3359.000,2242.000,
16700,3360.000,2240.000,
16704,3374.000,2259.000,
16708,3369.000,2270.000,
16712,3387.000,2263.000,
16716,3389.000,2253.000,
16720,3386.000,2269.000,
16724,3397.000,2287.000,
16728,3408.000,2276.000,
16732,3404.000,2259.000,
16736,3407.000,2276.000,
16740,3419.000,2292.000,
16744,3416.000,2281.000,
16748,3420.000,2272.000,
16752,3422.000,2284.000,
16756,3418.000,2300.000,
16760,3430.000,2287.000,
16764,3423.000,2278.000,
16768,3430.000,2284.000,
16772,3428.000,2306.000,
16776,3431.000,2302.000,
16780,3439.000,2283.000,
16784,3437.000,2289.000,
16788,3439.000,2310.000,
16792,3438.000,2305.000,
16796,3448.000,2293.000,
16800,3435.000,2292.000,
16804,3402.000,2280.000,
16808,3402.000,2291.000,
16812,3401.000,2279.000,
16816,3400.000,2267.000,
16820,3389.000,2280.000,
16824,3391.000,2288.000,
16828,3396.000,2280.000,
16832,3391.000,2272.000,
16836,3396.000,2273.000,
16840,3390.000,2286.000,
16844,3389.000,2275.000,
16848,3399.000,2267.000,
16852,3391.000,2260.000,
16856,3390.000,2280.000,
16860,3392.000,2287.000,
16864,3395.000,2255.000,
16868,3383.000,2261.000,
16872,3393.000,2280.000,
16876,3397.000,2283.000,
16880,3392.000,2270.000,
16884,3391.000,2261.000,
16888,3400.000,2279.000,
16892,3407.000,2286.000,
16896,3403.000,2277.000,
16900,3417.000,2263.000,
16904,3413.000,2280.000,
16908,3412.000,2287.000,
16912,3415.000,2282.000,
16916,3428.000,2269.000,
16920,3419.000,2279.000,
16924,3407.000,2299.000,
16928,3420.000,2293.000,
16932,3444.000,2277.000,
16936,3421.000,2282.000,
16940,3428.000,2302.000,
16944,3419.000,2290.000,
16948,3419.000,2275.000,
16952,3421.000,2283.000,
16956,3432.000,2299.000,
16960,3426.000,2304.000,
16964,3423.000,2293.000,
16968,3419.000,2271.000,
16972,3428.000,2279.000,
16976,3416.000,2305.000,
16980,3418.000,2291.000,
16984,3419.000,2281.000,
16988,3404.000,2286.000,
16992,3419.000,2304.000,
16996,3424.000,2297.000,
17000,3415.000,2280.000,
17004,3419.000,2273.000,
17008,3413.000,2291.000,
17012,3422.000,2300.000,
17016,3424.000,2280.000,
17020,3411.000,2275.000,
17024,3412.000,2298.000,
17028,3415.000,2297.000,
17032,3421.000,2283.000,
17036,3429.000,2277.000,
17040,3413.000,2289.000,
17044,3428.000,2304.000,
17048,3429.000,2285.000,
17052,3427.000,2288.000,
17056,3435.000,2296.000,
17060,3452.000,2313.000,
17064,3453.000,2304.000,
17068,3470.000,2297.000,
17072,3469.000,2312.000,
17076,3488.000,2330.000,
17080,3501.000,2326.000,
17084,3508.000,2315.000,
17088,3510.000,2319.000,
17092,3503.000,2339.000,
17096,3503.000,2335.000,
17100,3503.000,2322.000,
17104,3508.000,2332.000,
17108,3512.000,2346.000,
17112,3506.000,2349.000,
17116,3508.000,2326.000,
17120,3499.000,2329.000,
17124,3511.000,2336.000,
17128,3503.000,2352.000,
17132,3503.000,2328.000,
17136,3504.000,2319.000,
17140,3506.000,2332.000,
17144,3505.000,2343.000,
17148,3506.000,2335.000,
17152,3505.000,2322.000,
17156,3508.000,2324.000,
17160,3504.000,2343.000,
17164,3512.000,2340.000,
17168,3510.000,2325.000,
17172,3503.000,2326.000,
17176,3509.000,2348.000,
17180,3503.000,2348.000,
17184,3514.000,2330.000,
17188,3510.000,2331.000,
17192,3505.000,2350.000,
17196,3501.000,2356.000,
